pump_l	pow_lin	freq_qu	Ic	Qc
5.000000000000000000e-01	1.000000000000000021e-02	3.512160000000000171e+00	-6.251479151467471268e-03	9.877967136597909717e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.512319999999999887e+00	-6.097846460863548361e-03	1.009146663790065623e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.512480000000000047e+00	-6.792577908108669155e-03	9.684254130835286828e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.512640000000000207e+00	-6.342712823181452172e-03	1.001284216293653849e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.512799999999999923e+00	-6.204784679330534181e-03	1.013802449040572540e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.512960000000000083e+00	-5.879727011199977101e-03	1.007918626834583727e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.513119999999999798e+00	-5.936948604063161522e-03	9.860073709167596623e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.513279999999999959e+00	-5.882714948462057850e-03	1.001403315526951977e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.513440000000000119e+00	-5.861167517775669154e-03	1.011368796467693003e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.513599999999999834e+00	-6.109292453326315396e-03	1.022793269392018381e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.513759999999999994e+00	-6.198564197892518501e-03	1.022191076817813814e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.513920000000000154e+00	-6.469271184487693747e-03	1.004183077826750585e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.514079999999999870e+00	-6.034618873956822983e-03	9.855166805198028318e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.514240000000000030e+00	-6.244457645688847140e-03	9.972302602471911498e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.514400000000000190e+00	-6.250655297966894140e-03	9.981622595922513483e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.514559999999999906e+00	-5.783360432560727231e-03	9.978136553865228284e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.514720000000000066e+00	-6.212770963240857140e-03	9.516190724973493456e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.514879999999999782e+00	-6.055912162147129157e-03	9.791796054591850318e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.515039999999999942e+00	-6.269768883972576777e-03	1.056062694080664270e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.515200000000000102e+00	-5.864322547671771586e-03	1.008669248119593159e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.515359999999999818e+00	-5.626604959907872267e-03	9.900478298239040117e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.515519999999999978e+00	-5.647094951315665204e-03	9.751774108193330542e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.515680000000000138e+00	-6.021194349737914522e-03	9.671084933849027551e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.515839999999999854e+00	-6.082442828100984890e-03	9.515208787426225612e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.516000000000000014e+00	-5.744913805234465841e-03	1.008286436679335478e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.516160000000000174e+00	-5.038482445301712548e-03	9.901816315917437092e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.516319999999999890e+00	-5.311731473322063926e-03	9.936222484557109477e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.516480000000000050e+00	-5.356915125571382573e-03	9.971942278226434211e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.516640000000000210e+00	-5.049376540447787602e-03	9.731089117393086629e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.516799999999999926e+00	-6.051934043171149948e-03	9.999311493265130441e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.516960000000000086e+00	-5.886306405395622457e-03	1.011956369303281325e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.517119999999999802e+00	-5.588576520988266898e-03	9.973818565984372830e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.517279999999999962e+00	-6.016758509505992607e-03	9.933906534850676928e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.517440000000000122e+00	-5.600674307879653126e-03	1.015672056690820023e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.517599999999999838e+00	-5.623403417350860377e-03	1.013556778442261178e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.517759999999999998e+00	-6.024045286822756959e-03	1.019090802368947425e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.517920000000000158e+00	-5.410617386829347578e-03	9.938893455640742877e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.518079999999999874e+00	-5.862874853665721135e-03	1.031846877459287673e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.518240000000000034e+00	-5.712086290838909279e-03	9.598567219573929041e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.518400000000000194e+00	-6.147587670203781725e-03	9.820414001842992305e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.518559999999999910e+00	-6.153574542580527579e-03	9.626041100942908657e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.518720000000000070e+00	-5.744430511198617313e-03	1.014410814208335267e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.518879999999999786e+00	-5.359214520805044221e-03	1.007696588204748910e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.519039999999999946e+00	-5.435690912772917112e-03	9.993611204874870008e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.519200000000000106e+00	-5.350294160069809200e-03	9.901057720864340009e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.519359999999999822e+00	-5.508716921377451205e-03	9.866132073590385201e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.519519999999999982e+00	-4.984203254917504190e-03	9.860538127940838768e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.519680000000000142e+00	-5.303981948030887447e-03	9.948529432872783851e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.519839999999999858e+00	-4.887489165349159781e-03	9.560853129790471139e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.520000000000000018e+00	-5.658270232832840647e-03	1.010415161651040221e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.520160000000000178e+00	-5.837065674765940827e-03	1.007512188091217072e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.520319999999999894e+00	-5.484771034875928798e-03	1.018586472243909746e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.520480000000000054e+00	-5.512195997436679373e-03	9.762098476506775313e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.520640000000000214e+00	-5.230990213736790885e-03	9.888354727591787408e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.520799999999999930e+00	-5.780664233417835002e-03	9.864582055569670604e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.520960000000000090e+00	-5.146316784666720226e-03	1.016912825897489832e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.521119999999999806e+00	-5.190272668554865229e-03	1.008811193413685497e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.521279999999999966e+00	-5.607800325224935982e-03	9.995592259465869989e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.521440000000000126e+00	-5.324968129181510343e-03	1.002333188777526120e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.521599999999999842e+00	-6.044569186935986292e-03	9.908600597937350721e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.521760000000000002e+00	-6.127142327419503320e-03	9.939583680754277700e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.521920000000000162e+00	-5.583130668065204236e-03	9.747187764078832362e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.522079999999999878e+00	-5.148941871379612324e-03	9.991101825454411917e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.522240000000000038e+00	-3.776757367217436091e-03	1.007121745887917114e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.522400000000000198e+00	-2.967994490701896491e-03	9.987115273413848388e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.522559999999999913e+00	-1.628913483443756227e-03	1.039820874102929081e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.522720000000000073e+00	-4.906254244486441592e-04	1.101498040805536961e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.522879999999999789e+00	-1.151493679570911522e-04	1.069463773727598321e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.523039999999999949e+00	-6.924447299034463448e-05	1.071834761831215455e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.523200000000000109e+00	7.220868092128825046e-05	1.064707821377396807e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.523359999999999825e+00	7.961719321372558416e-05	1.016828507869459511e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.523519999999999985e+00	-9.302318020162225363e-04	1.061336453189366293e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.523680000000000145e+00	-2.016536492671100293e-03	1.007498876985964478e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.523839999999999861e+00	-3.640576834155326812e-03	1.049193980231451218e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.524000000000000021e+00	-4.695675384987546899e-03	9.694835125437043302e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.524160000000000181e+00	-5.674099320173178924e-03	1.007907211866368447e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.524319999999999897e+00	-6.097938394458701609e-03	9.963385319090379069e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.524480000000000057e+00	-6.083531071895666165e-03	9.919103601629055897e-03
5.000000000000000000e-01	1.000000000000000021e-02	3.524640000000000217e+00	-5.296005887156340040e-03	1.012036655537103085e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.524799999999999933e+00	-5.701777027076949944e-03	1.040677141069227228e-02
5.000000000000000000e-01	1.000000000000000021e-02	3.524960000000000093e+00	-5.376213949972774402e-03	9.578401004583058168e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.500000000000000000e+00	-6.111421614729193458e-03	9.653965259578220492e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.500160000000000160e+00	-5.896060744374664181e-03	1.023529211964485305e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.500319999999999876e+00	-6.055816853342825545e-03	1.024982800454387298e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.500480000000000036e+00	-6.396314303314705983e-03	9.784476956205630585e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.500640000000000196e+00	-6.368283621603311982e-03	9.646299608567854636e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.500799999999999912e+00	-6.362660151865966868e-03	1.031413257819242639e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.500960000000000072e+00	-5.625402929388374253e-03	9.677282968221902551e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.501119999999999788e+00	-6.059909430456806960e-03	9.704135896638352993e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.501279999999999948e+00	-6.169170305613830979e-03	9.948808377764316313e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.501440000000000108e+00	-6.421711483379677517e-03	9.850294359958169932e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.501599999999999824e+00	-5.748424411839711014e-03	1.033656563368605050e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.501759999999999984e+00	-6.019750666587998268e-03	1.001963875316851972e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.501920000000000144e+00	-6.133707919682938707e-03	1.009765024230522591e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.502079999999999860e+00	-5.747805863455759078e-03	9.861485405502207896e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.502240000000000020e+00	-5.871676240132683855e-03	1.012874601280399321e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.502400000000000180e+00	-6.123075579374138468e-03	1.022599131142137158e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.502559999999999896e+00	-6.192786550339968513e-03	9.932337782038022297e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.502720000000000056e+00	-6.206774104031711169e-03	9.955887549873171372e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.502880000000000216e+00	-6.193636939926610262e-03	9.467737429295339235e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.503039999999999932e+00	-6.225098412664981269e-03	9.628942492615607737e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.503200000000000092e+00	-5.757492535801278684e-03	1.009365564445473436e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.503359999999999808e+00	-6.217613211099750833e-03	9.924218676932104397e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.503519999999999968e+00	-6.480137279446898310e-03	1.020997847368365977e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.503680000000000128e+00	-6.336836206826165774e-03	1.007170728864588069e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.503839999999999844e+00	-6.237258331412111161e-03	1.005135533098935538e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.504000000000000004e+00	-6.265159833410400766e-03	9.794990023958597206e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.504160000000000164e+00	-6.665219673548213736e-03	1.023728815408382620e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.504319999999999879e+00	-6.113774599264658501e-03	9.874973675284060004e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.504480000000000040e+00	-6.172462002187453431e-03	1.006262126138674634e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.504640000000000200e+00	-6.358023744533296967e-03	9.934434885812781432e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.504799999999999915e+00	-5.972201265793552864e-03	1.009519948636939703e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.504960000000000075e+00	-5.720691913576500011e-03	1.022984989887872065e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.505119999999999791e+00	-6.016562092852029489e-03	9.879160877985659547e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.505279999999999951e+00	-6.259728863983648507e-03	9.698046018630846962e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.505440000000000111e+00	-6.450131185859535668e-03	9.818155349490818515e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.505599999999999827e+00	-6.159213290498660037e-03	1.019195818607668280e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.505759999999999987e+00	-5.786680520255731500e-03	1.007527882896277517e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.505920000000000147e+00	-6.465011616728889854e-03	1.000731521783461246e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.506079999999999863e+00	-6.344631886794848373e-03	9.738948115113894854e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.506240000000000023e+00	-6.008538769834982120e-03	1.003949791750666926e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.506400000000000183e+00	-6.271834638152637073e-03	9.757253713021033295e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.506559999999999899e+00	-5.991950622051497345e-03	9.618054958704483001e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.506720000000000059e+00	-6.326344151621063165e-03	9.974721188744968201e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.506880000000000219e+00	-6.396968480225896647e-03	1.013371530329610845e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.507039999999999935e+00	-5.931823223682433817e-03	9.612693092714447510e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.507200000000000095e+00	-6.498349602389799987e-03	1.015642778026587187e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.507359999999999811e+00	-6.224383442428667486e-03	9.903347281914531494e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.507519999999999971e+00	-5.800649576955725986e-03	9.971162083334261794e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.507680000000000131e+00	-6.166167599315494977e-03	9.858572047852212986e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.507839999999999847e+00	-5.947152830125031903e-03	9.752780683052511210e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.508000000000000007e+00	-6.244015832521316103e-03	1.015942237617153791e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.508160000000000167e+00	-6.205997154110296996e-03	1.040857840570659672e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.508319999999999883e+00	-6.115952750050834830e-03	1.014919192462903838e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.508480000000000043e+00	-5.742241617732453222e-03	9.274757876013573973e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.508640000000000203e+00	-5.898342827946256688e-03	1.017993293544339900e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.508799999999999919e+00	-5.327610088740262519e-03	1.013283540337638761e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.508960000000000079e+00	-5.766247563759440559e-03	1.008953109019984813e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.509119999999999795e+00	-5.589020151491517346e-03	1.002091572756789659e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.509279999999999955e+00	-5.582642028438660788e-03	9.889767028214086278e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.509440000000000115e+00	-5.247176663497049934e-03	9.663200939460872205e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.509599999999999831e+00	-5.691673262623374828e-03	1.019569650089268038e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.509759999999999991e+00	-5.361774022725884249e-03	9.992453057931005578e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.509920000000000151e+00	-5.621184330477369852e-03	9.715972633307206827e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.510079999999999867e+00	-6.002995497280745781e-03	1.029060114817207175e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.510240000000000027e+00	-5.946123385029887520e-03	1.017409352774973318e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.510400000000000187e+00	-5.798615495349198311e-03	9.833195944140428468e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.510559999999999903e+00	-5.807683872912053520e-03	9.896785480415604824e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.510720000000000063e+00	-6.371011095604920890e-03	1.024843893628702568e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.510879999999999779e+00	-6.158964636260129931e-03	9.607740206525003726e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.511039999999999939e+00	-5.780932695304628020e-03	1.018056606847363155e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.511200000000000099e+00	-6.079867149994401532e-03	1.015348776253774746e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.511359999999999815e+00	-5.987757930467324519e-03	9.902355405354279494e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.511519999999999975e+00	-6.133781923913029024e-03	9.805817955636004016e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.511680000000000135e+00	-5.787219025891116204e-03	9.949303195344020093e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.511839999999999851e+00	-5.993766446120698740e-03	9.950901219240264675e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.512000000000000011e+00	-5.662751044008104175e-03	1.019303871137376173e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.512160000000000171e+00	-5.578642725394159646e-03	9.832455412965243960e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.512319999999999887e+00	-5.748603533367258912e-03	1.030485840083011397e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.512480000000000047e+00	-5.912878740764284866e-03	9.916804361820510602e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.512640000000000207e+00	-5.337707772843538860e-03	9.798578553572762778e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.512799999999999923e+00	-5.892350195589127551e-03	9.978915189205480804e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.512960000000000083e+00	-5.655958093537220496e-03	9.720341007544111567e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.513119999999999798e+00	-5.620948497003606416e-03	1.014750801541386069e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.513279999999999959e+00	-5.458398050053717837e-03	9.535360066824125763e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.513440000000000119e+00	-5.691023449636055734e-03	1.036685174407110666e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.513599999999999834e+00	-5.625543660395874480e-03	1.000801170269254026e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.513759999999999994e+00	-5.689587137751291566e-03	9.941099475868414234e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.513920000000000154e+00	-5.818204883239945155e-03	1.005873276118539154e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.514079999999999870e+00	-5.784748020079971687e-03	1.016116959538562910e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.514240000000000030e+00	-5.766421689093930228e-03	1.012313279814026218e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.514400000000000190e+00	-5.915522923146798902e-03	1.003167754205986674e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.514559999999999906e+00	-5.862544483282118232e-03	1.021840679503459651e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.514720000000000066e+00	-5.650615697421021433e-03	9.750584218399088385e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.514879999999999782e+00	-5.798343993744684705e-03	9.553462522184336114e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.515039999999999942e+00	-5.794156512032228208e-03	1.000774985740663162e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.515200000000000102e+00	-5.869741120820263017e-03	1.023314628306502480e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.515359999999999818e+00	-5.103662975119434113e-03	9.747833150458322035e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.515519999999999978e+00	-4.717407337277825310e-03	1.013964071156111223e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.515680000000000138e+00	-4.353361907817511305e-03	1.016263810686299229e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.515839999999999854e+00	-3.915838176028472659e-03	1.006662873754379794e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.516000000000000014e+00	-3.649880622023212329e-03	1.037975511478808795e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.516160000000000174e+00	-4.020544518517624698e-03	1.037750304742132181e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.516319999999999890e+00	-3.581952319621387743e-03	1.028216786911887240e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.516480000000000050e+00	-4.264414537939866488e-03	1.039158318541424410e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.516640000000000210e+00	-4.661697994174204135e-03	9.827113557490774198e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.516799999999999926e+00	-4.693983793769959147e-03	9.849833645896578088e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.516960000000000086e+00	-4.995855151848443976e-03	1.037451882773929822e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.517119999999999802e+00	-5.334445743356396562e-03	9.654345394876150815e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.517279999999999962e+00	-5.143940723399552557e-03	1.062430523279852233e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.517440000000000122e+00	-5.355055572095440523e-03	1.009255927286590790e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.517599999999999838e+00	-5.680985163000120720e-03	1.050258799347248383e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.517759999999999998e+00	-5.603069235435673145e-03	9.825141863823282778e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.517920000000000158e+00	-5.911939719086575611e-03	9.816014682726425383e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.518079999999999874e+00	-5.964592801459982913e-03	1.021661082412199384e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.518240000000000034e+00	-5.952624924642532789e-03	1.010855819377174010e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.518400000000000194e+00	-5.811743729666148106e-03	1.014522341209057356e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.518559999999999910e+00	-5.534886683910802269e-03	1.015163780260895134e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.518720000000000070e+00	-5.113021441471393008e-03	1.002305313214793200e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.518879999999999786e+00	-4.716085970557201516e-03	9.596201737253168620e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.519039999999999946e+00	-4.678836114370486625e-03	1.018100345687133340e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.519200000000000106e+00	-4.710287343930261508e-03	9.955868852515958531e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.519359999999999822e+00	-4.332013369906208972e-03	1.010735432543169270e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.519519999999999982e+00	-4.581620639359004765e-03	9.666771653205282616e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.519680000000000142e+00	-4.287145977676555184e-03	1.018437559789071856e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.519839999999999858e+00	-4.258873781334382436e-03	9.774020871054427823e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.520000000000000018e+00	-5.041142914330946218e-03	9.949129054914126330e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.520160000000000178e+00	-5.285367692726116937e-03	9.975728716413471628e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.520319999999999894e+00	-5.138347505585946079e-03	9.839419983626156510e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.520480000000000054e+00	-4.660895352836479620e-03	1.031641558757185120e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.520640000000000214e+00	-5.495023548757002434e-03	9.789693419165954036e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.520799999999999930e+00	-5.585491026564906245e-03	9.966388567590961714e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.520960000000000090e+00	-5.272535052907946322e-03	1.033628670470102852e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.521119999999999806e+00	-5.573378685762136672e-03	1.002591852349504417e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.521279999999999966e+00	-5.500212413425644396e-03	1.001151480922205829e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.521440000000000126e+00	-5.582865364234974870e-03	9.663347918565639433e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.521599999999999842e+00	-5.542774663353509587e-03	1.019433377663282216e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.521760000000000002e+00	-6.015399594843557490e-03	9.826852045975428829e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.521920000000000162e+00	-5.552315127175913405e-03	1.004004390096650476e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.522079999999999878e+00	-5.339316073165756640e-03	9.670221666441337557e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.522240000000000038e+00	-4.761172927383467042e-03	9.898070553651574371e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.522400000000000198e+00	-4.404008813839821977e-03	1.025403761893150037e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.522559999999999913e+00	-4.056651906458576262e-03	9.572193947932397182e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.522720000000000073e+00	-2.409706158103602867e-03	1.040985355855970212e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.522879999999999789e+00	-1.997284425429749367e-03	1.039090638420995735e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.523039999999999949e+00	-2.288692527838373427e-03	9.878541574494158206e-03
5.000000000000000000e-01	4.000000000000000083e-02	3.523200000000000109e+00	-2.457055642317688277e-03	1.028173652079034800e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.523359999999999825e+00	-2.830100794498872398e-03	1.041564411774734307e-02
5.000000000000000000e-01	4.000000000000000083e-02	3.523519999999999985e+00	-2.523114684965166964e-03	1.021355980205742274e-02
